Year,Total_Score,Rolling_Mean,Rolling_Std,Threshold,Performance_Spike,NOC,Sport
1984,5,1.0,2.23606797749979,4.354101966249685,True,CAN,Boxing
1988,6,2.2,3.03315017762062,6.74972526643093,False,CAN,Boxing
1992,3,2.8,2.7748873851023217,6.962331077653483,False,CAN,Boxing
1996,2,3.2,2.3874672772626644,6.781200915893997,False,CAN,Boxing
2000,0,3.2,2.3874672772626644,6.781200915893997,False,CAN,Boxing
2004,0,2.2,2.4899799195977463,5.93496987939662,False,CAN,Boxing
2008,0,1.0,1.4142135623730951,3.121320343559643,False,CAN,Boxing
2012,0,0.4,0.8944271909999161,1.741640786499874,False,CAN,Boxing
2016,0,0.0,0.0,0.0,False,CAN,Boxing
2020,0,0.0,0.0,0.0,False,CAN,Boxing
2024,1,0.2,0.4472135954999583,0.8708203932499374,True,CAN,Boxing
2020,0,,0.0,,False,CAN,Canoe Slalom
2024,0,0.0,0.0,0.0,False,CAN,Canoe Slalom
2020,4,,0.0,,False,CAN,Canoe Sprint
2024,5,4.5,0.7071067811865476,5.560660171779821,False,CAN,Canoe Sprint
1936,9,,0.0,,False,CAN,Canoeing
1948,3,6.0,4.242640687119285,12.363961030678928,False,CAN,Canoeing
1952,4,5.333333333333333,3.214550253664318,10.15515871382981,False,CAN,Canoeing
1956,0,4.0,3.7416573867739413,9.612486080160913,False,CAN,Canoeing
1960,0,3.2,3.7013511046643495,8.752026656996524,False,CAN,Canoeing
1964,0,1.4,1.949358868961793,4.3240383034426895,False,CAN,Canoeing
1968,0,0.8,1.788854381999832,3.483281572999748,False,CAN,Canoeing
1972,0,0.0,0.0,0.0,False,CAN,Canoeing
1976,2,0.4,0.8944271909999163,1.7416407864998744,True,CAN,Canoeing
1984,21,4.6,9.20869154657707,18.4130373198656,True,CAN,Canoeing
1988,0,4.6,9.20869154657707,18.4130373198656,False,CAN,Canoeing
1992,0,4.6,9.20869154657707,18.4130373198656,False,CAN,Canoeing
1996,2,5.0,9.0,18.5,False,CAN,Canoeing
2000,3,5.2,8.927485648266257,18.591228472399386,False,CAN,Canoeing
2004,5,2.0,2.1213203435596424,5.181980515339464,False,CAN,Canoeing
2008,3,2.6,1.816590212458495,5.324885318687743,False,CAN,Canoeing
2012,4,3.4,1.1401754250991378,5.110263137648706,False,CAN,Canoeing
2016,0,3.0,1.8708286933869707,5.8062430400804566,False,CAN,Canoeing
1908,4,,0.0,,False,CAN,Cycling
1912,0,2.0,2.8284271247461903,6.242640687119286,False,CAN,Cycling
1920,0,1.3333333333333333,2.3094010767585034,4.797434948471088,False,CAN,Cycling
1924,0,1.0,2.0,4.0,False,CAN,Cycling
1928,0,0.8,1.788854381999832,3.483281572999748,False,CAN,Cycling
1932,0,0.0,0.0,0.0,False,CAN,Cycling
1936,0,0.0,0.0,0.0,False,CAN,Cycling
1948,0,0.0,0.0,0.0,False,CAN,Cycling
1952,0,0.0,0.0,0.0,False,CAN,Cycling
1956,0,0.0,0.0,0.0,False,CAN,Cycling
1960,0,0.0,0.0,0.0,False,CAN,Cycling
1968,0,0.0,0.0,0.0,False,CAN,Cycling
1972,0,0.0,0.0,0.0,False,CAN,Cycling
1976,0,0.0,0.0,0.0,False,CAN,Cycling
1984,4,0.8,1.788854381999832,3.483281572999748,True,CAN,Cycling
1988,0,0.8,1.788854381999832,3.483281572999748,False,CAN,Cycling
1992,1,1.0,1.7320508075688774,3.598076211353316,False,CAN,Cycling
1996,7,2.4,3.0495901363953815,6.974385204593073,True,CAN,Cycling
2000,0,2.4,3.0495901363953815,6.974385204593073,False,CAN,Cycling
2004,5,2.6,3.2093613071762426,7.414041960764363,False,CAN,Cycling
2008,0,2.6,3.2093613071762426,7.414041960764363,False,CAN,Cycling
2012,3,3.0,3.082207001484488,7.623310502226732,False,CAN,Cycling
2016,6,2.8,2.7748873851023217,6.962331077653483,False,CAN,Cycling
2020,0,,0.0,,False,CAN,Cycling BMX Racing
2024,0,0.0,0.0,0.0,False,CAN,Cycling BMX Racing
2020,0,,0.0,,False,CAN,Cycling Mountain Bike
2024,0,0.0,0.0,0.0,False,CAN,Cycling Mountain Bike
2020,0,,0.0,,False,CAN,Cycling Road
2024,0,0.0,0.0,0.0,False,CAN,Cycling Road
2020,4,,0.0,,False,CAN,Cycling Track
2024,0,2.0,2.8284271247461903,6.242640687119286,False,CAN,Cycling Track
1908,0,,0.0,,False,CAN,Diving
1912,0,0.0,0.0,0.0,False,CAN,Diving
1920,0,0.0,0.0,0.0,False,CAN,Diving
1928,0,0.0,0.0,0.0,False,CAN,Diving
1932,0,0.0,0.0,0.0,False,CAN,Diving
1936,0,0.0,0.0,0.0,False,CAN,Diving
1948,0,0.0,0.0,0.0,False,CAN,Diving
1956,1,0.2,0.4472135954999579,0.870820393249937,True,CAN,Diving
1960,0,0.2,0.4472135954999579,0.870820393249937,False,CAN,Diving
1964,0,0.2,0.4472135954999579,0.870820393249937,False,CAN,Diving
1968,0,0.2,0.4472135954999579,0.870820393249937,False,CAN,Diving
1972,0,0.2,0.4472135954999579,0.870820393249937,False,CAN,Diving
1976,0,0.0,0.0,0.0,False,CAN,Diving
1984,3,0.6,1.3416407864998738,2.6124611797498107,True,CAN,Diving
1988,0,0.6,1.3416407864998738,2.6124611797498107,False,CAN,Diving
1992,0,0.6,1.3416407864998738,2.6124611797498107,False,CAN,Diving
1996,1,0.8,1.3038404810405297,2.7557607215607947,False,CAN,Diving
2000,5,1.8,2.16794833886788,5.0519225083018195,False,CAN,Diving
2004,4,2.0,2.345207879911715,5.517811819867572,False,CAN,Diving
2008,4,2.8,2.16794833886788,6.0519225083018195,False,CAN,Diving
2012,4,3.6,1.5165750888103102,5.874862633215466,False,CAN,Diving
2016,3,4.0,0.7071067811865476,5.060660171779821,False,CAN,Diving
2020,4,3.8,0.4472135954999579,4.470820393249936,False,CAN,Diving
2024,2,3.4,0.8944271909999159,4.7416407864998735,False,CAN,Diving
2020,0,,0.0,,False,CAN,Equestrian
2024,0,0.0,0.0,0.0,False,CAN,Equestrian
1952,0,,0.0,,False,CAN,Equestrianism
1956,3,1.5,2.1213203435596424,4.681980515339464,False,CAN,Equestrianism
1960,0,1.0,1.7320508075688772,3.598076211353316,False,CAN,Equestrianism
1964,0,0.75,1.5,3.0,False,CAN,Equestrianism
1968,9,2.4,3.9115214431215892,8.267282164682383,True,CAN,Equestrianism
1972,0,2.4,3.9115214431215892,8.267282164682383,False,CAN,Equestrianism
1976,2,2.2,3.8987177379235853,8.048076606885378,False,CAN,Equestrianism
1984,0,2.2,3.8987177379235853,8.048076606885378,False,CAN,Equestrianism
1988,4,3.0,3.7416573867739413,8.612486080160913,False,CAN,Equestrianism
1992,0,1.2,1.7888543819998317,3.8832815729997474,False,CAN,Equestrianism
1996,0,1.2,1.7888543819998317,3.8832815729997474,False,CAN,Equestrianism
2000,0,0.8,1.7888543819998317,3.483281572999748,False,CAN,Equestrianism
2004,0,0.8,1.7888543819998317,3.483281572999748,False,CAN,Equestrianism
2008,11,2.2,4.919349550499538,9.579024325749307,True,CAN,Equestrianism
2012,0,2.2,4.919349550499538,9.579024325749307,False,CAN,Equestrianism
2016,1,2.4,4.8270073544588685,9.640511031688304,False,CAN,Equestrianism
1908,0,,0.0,,False,CAN,Fencing
1932,0,0.0,0.0,0.0,False,CAN,Fencing
1936,0,0.0,0.0,0.0,False,CAN,Fencing
1948,0,0.0,0.0,0.0,False,CAN,Fencing
1952,0,0.0,0.0,0.0,False,CAN,Fencing
1956,0,0.0,0.0,0.0,False,CAN,Fencing
1960,0,0.0,0.0,0.0,False,CAN,Fencing
1964,0,0.0,0.0,0.0,False,CAN,Fencing
1968,0,0.0,0.0,0.0,False,CAN,Fencing
1972,0,0.0,0.0,0.0,False,CAN,Fencing
1976,0,0.0,0.0,0.0,False,CAN,Fencing
1984,0,0.0,0.0,0.0,False,CAN,Fencing
1988,0,0.0,0.0,0.0,False,CAN,Fencing
1992,0,0.0,0.0,0.0,False,CAN,Fencing
1996,0,0.0,0.0,0.0,False,CAN,Fencing
2000,0,0.0,0.0,0.0,False,CAN,Fencing
2004,0,0.0,0.0,0.0,False,CAN,Fencing
2008,0,0.0,0.0,0.0,False,CAN,Fencing
2012,0,0.0,0.0,0.0,False,CAN,Fencing
2016,0,0.0,0.0,0.0,False,CAN,Fencing
2020,0,0.0,0.0,0.0,False,CAN,Fencing
2024,1,0.2,0.4472135954999579,0.870820393249937,True,CAN,Fencing
1904,39,,0.0,,False,CAN,Football
1976,0,19.5,27.577164466275352,60.86574669941303,False,CAN,Football
1984,0,13.0,22.516660498395403,46.77499074759311,False,CAN,Football
2008,0,9.75,19.5,39.0,False,CAN,Football
2012,18,11.4,17.28583234906552,37.32874852359828,True,CAN,Football
2016,18,7.2,9.85900603509299,21.988509052639486,True,CAN,Football
2020,66,20.4,27.033312782565144,60.94996917384771,True,CAN,Football
2024,0,20.4,27.033312782565144,60.94996917384771,False,CAN,Football
1904,3,,0.0,,False,CAN,Golf
2016,0,1.5,2.1213203435596424,4.681980515339464,False,CAN,Golf
2020,0,1.0,1.7320508075688772,3.598076211353316,False,CAN,Golf
2024,0,0.75,1.5,3.0,False,CAN,Golf
1908,0,,0.0,,False,CAN,Gymnastics
1956,0,0.0,0.0,0.0,False,CAN,Gymnastics
1960,0,0.0,0.0,0.0,False,CAN,Gymnastics
1964,0,0.0,0.0,0.0,False,CAN,Gymnastics
1968,0,0.0,0.0,0.0,False,CAN,Gymnastics
1972,0,0.0,0.0,0.0,False,CAN,Gymnastics
1976,0,0.0,0.0,0.0,False,CAN,Gymnastics
1984,0,0.0,0.0,0.0,False,CAN,Gymnastics
1988,0,0.0,0.0,0.0,False,CAN,Gymnastics
1992,0,0.0,0.0,0.0,False,CAN,Gymnastics
1996,0,0.0,0.0,0.0,False,CAN,Gymnastics
2000,0,0.0,0.0,0.0,False,CAN,Gymnastics
2004,3,0.6,1.3416407864998738,2.6124611797498107,True,CAN,Gymnastics
2008,0,0.6,1.3416407864998738,2.6124611797498107,False,CAN,Gymnastics
2012,0,0.6,1.3416407864998738,2.6124611797498107,False,CAN,Gymnastics
2016,0,0.6,1.3416407864998738,2.6124611797498107,False,CAN,Gymnastics
1964,0,,0.0,,False,CAN,Hockey
1976,0,0.0,0.0,0.0,False,CAN,Hockey
1984,0,0.0,0.0,0.0,False,CAN,Hockey
1988,0,0.0,0.0,0.0,False,CAN,Hockey
1992,0,0.0,0.0,0.0,False,CAN,Hockey
2000,0,0.0,0.0,0.0,False,CAN,Hockey
2008,0,0.0,0.0,0.0,False,CAN,Hockey
2016,0,0.0,0.0,0.0,False,CAN,Hockey
2020,0,0.0,0.0,0.0,False,CAN,Hockey
1964,2,,0.0,,False,CAN,Judo
1972,0,1.0,1.4142135623730951,3.121320343559643,False,CAN,Judo
1976,0,0.6666666666666666,1.1547005383792517,2.398717474235544,False,CAN,Judo
1984,1,0.75,0.9574271077563382,2.186140661634507,False,CAN,Judo
1988,0,0.6,0.8944271909999159,1.9416407864998737,False,CAN,Judo
1992,1,0.4,0.5477225575051662,1.2215838362577491,False,CAN,Judo
1996,0,0.4,0.5477225575051662,1.2215838362577491,False,CAN,Judo
2000,2,0.8,0.8366600265340756,2.0549900398011136,False,CAN,Judo
2004,0,0.6,0.8944271909999159,1.9416407864998737,False,CAN,Judo
2008,0,0.6,0.8944271909999159,1.9416407864998737,False,CAN,Judo
2012,1,0.6,0.8944271909999159,1.9416407864998737,False,CAN,Judo
2016,0,0.6,0.8944271909999159,1.9416407864998737,False,CAN,Judo
2020,2,0.6,0.8944271909999159,1.9416407864998737,True,CAN,Judo
2024,3,1.2,1.3038404810405297,3.1557607215607946,False,CAN,Judo
1904,48,,0.0,,False,CAN,Lacrosse
1908,36,42.0,8.48528137423857,54.72792206135786,False,CAN,Lacrosse
2020,0,,0.0,,False,CAN,Marathon Swimming
2024,0,0.0,0.0,0.0,False,CAN,Marathon Swimming
1972,0,,0.0,,False,CAN,Modern Pentathlon
1976,0,0.0,0.0,0.0,False,CAN,Modern Pentathlon
1988,0,0.0,0.0,0.0,False,CAN,Modern Pentathlon
1992,0,0.0,0.0,0.0,False,CAN,Modern Pentathlon
2004,0,0.0,0.0,0.0,False,CAN,Modern Pentathlon
2008,0,0.0,0.0,0.0,False,CAN,Modern Pentathlon
2012,0,0.0,0.0,0.0,False,CAN,Modern Pentathlon
2016,0,0.0,0.0,0.0,False,CAN,Modern Pentathlon
1984,3,,0.0,,False,CAN,Rhythmic Gymnastics
1988,0,1.5,2.1213203435596424,4.681980515339464,False,CAN,Rhythmic Gymnastics
1992,0,1.0,1.7320508075688772,3.598076211353316,False,CAN,Rhythmic Gymnastics
1996,0,0.75,1.5,3.0,False,CAN,Rhythmic Gymnastics
2000,0,0.6,1.3416407864998738,2.6124611797498107,False,CAN,Rhythmic Gymnastics
2008,0,0.0,0.0,0.0,False,CAN,Rhythmic Gymnastics
2012,0,0.0,0.0,0.0,False,CAN,Rhythmic Gymnastics
1904,18,,0.0,,False,CAN,Rowing
1908,15,16.5,2.1213203435596424,19.681980515339465,False,CAN,Rowing
1912,1,11.333333333333334,9.073771725877465,24.94399092214953,False,CAN,Rowing
1920,0,8.5,9.327379053088816,22.49106857963322,False,CAN,Rowing
1924,26,12.0,11.247221879201993,28.870832818802988,True,CAN,Rowing
1928,13,11.0,10.793516572461451,27.190274858692177,False,CAN,Rowing
1932,11,10.2,10.56882207249228,26.053233108738418,False,CAN,Rowing
1936,0,10.0,10.793516572461451,26.190274858692177,False,CAN,Rowing
1948,0,10.0,10.793516572461451,26.190274858692177,False,CAN,Rowing
1952,0,4.8,6.610597552415364,14.715896328623046,False,CAN,Rowing
1956,30,8.2,13.084341787036902,27.82651268055535,True,CAN,Rowing
1960,18,9.6,13.813037319865607,30.31955597979841,True,CAN,Rowing
1964,6,10.8,13.00769003320728,30.31153504981092,False,CAN,Rowing
1968,0,10.8,13.00769003320728,30.31153504981092,False,CAN,Rowing
1972,0,10.8,13.00769003320728,30.31153504981092,False,CAN,Rowing
1976,0,4.8,7.823042886243182,16.534564329364773,False,CAN,Rowing
1984,48,10.8,20.95709903588758,42.23564855383137,True,CAN,Rowing
1988,0,9.6,21.466252583997985,41.79937887599698,False,CAN,Rowing
1992,73,24.2,34.295772334210525,75.64365850131578,True,CAN,Rowing
1996,40,32.2,31.815090758946454,79.92263613841968,True,CAN,Rowing
2000,9,34.0,29.723727895403698,78.58559184310555,False,CAN,Rowing
2004,8,26.0,30.389142798045487,71.58371419706823,False,CAN,Rowing
2008,37,33.4,26.76378149664206,73.5456722449631,False,CAN,Rowing
2012,36,26.0,16.04680653588121,50.07020980382181,True,CAN,Rowing
2016,4,18.8,16.269603560013376,43.20440534002006,False,CAN,Rowing
2020,29,22.8,15.70668647423765,46.360029711356475,True,CAN,Rowing
2024,18,24.8,13.881642554107202,45.6224638311608,False,CAN,Rowing
2016,12,,0.0,,False,CAN,Rugby Sevens
2020,0,6.0,8.48528137423857,18.727922061357855,False,CAN,Rugby Sevens
2024,28,13.333333333333334,14.047538337136986,34.40464083903881,True,CAN,Rugby Sevens
1924,0,,0.0,,False,CAN,Sailing
1932,16,8.0,11.313708498984761,24.970562748477143,True,CAN,Sailing
1936,0,5.333333333333333,9.237604307034013,19.189739793884353,False,CAN,Sailing
1948,0,4.0,8.0,16.0,False,CAN,Sailing
1952,0,3.2,7.155417527999328,13.933126291998992,False,CAN,Sailing
1956,0,3.2,7.155417527999328,13.933126291998992,False,CAN,Sailing
1960,0,0.0,0.0,0.0,False,CAN,Sailing
1964,0,0.0,0.0,0.0,False,CAN,Sailing
1968,0,0.0,0.0,0.0,False,CAN,Sailing
1972,3,0.6,1.3416407864998765,2.6124611797498147,True,CAN,Sailing
1976,0,0.6,1.3416407864998765,2.6124611797498147,False,CAN,Sailing
1984,8,2.2,3.492849839314597,7.439274758971895,True,CAN,Sailing
1988,2,2.6,3.286335345030998,7.529503017546496,False,CAN,Sailing
1992,2,3.0,3.0000000000000013,7.500000000000002,False,CAN,Sailing
1996,0,2.4,3.286335345030998,7.329503017546497,False,CAN,Sailing
2000,0,2.4,3.286335345030998,7.329503017546497,False,CAN,Sailing
2004,4,1.6,1.6733200530681538,4.109980079602231,False,CAN,Sailing
2008,0,1.2,1.7888543819998344,3.883281572999752,False,CAN,Sailing
2012,0,0.8,1.7888543819998344,3.4832815729997515,False,CAN,Sailing
2016,0,0.8,1.7888543819998344,3.4832815729997515,False,CAN,Sailing
2020,0,0.8,1.7888543819998344,3.4832815729997515,False,CAN,Sailing
2024,0,0.0,0.0,0.0,False,CAN,Sailing
1908,23,,0.0,,False,CAN,Shooting
1912,0,11.5,16.263455967290593,35.89518395093589,False,CAN,Shooting
1920,0,7.666666666666667,13.279056191361391,27.585250953708755,False,CAN,Shooting
1924,12,8.75,11.056672193747989,25.335008290621985,False,CAN,Shooting
1952,3,7.6,9.914635646356349,22.471953469534522,False,CAN,Shooting
1956,4,3.8,4.919349550499536,11.179024325749303,False,CAN,Shooting
1960,0,3.8,4.919349550499536,11.179024325749303,False,CAN,Shooting
1964,0,3.8,4.919349550499536,11.179024325749303,False,CAN,Shooting
1968,0,1.4,1.9493588689617891,4.324038303442684,False,CAN,Shooting
1972,0,0.8,1.788854381999828,3.4832815729997417,False,CAN,Shooting
1976,0,0.0,0.0,0.0,False,CAN,Shooting
1984,3,0.6,1.3416407864998687,2.612461179749803,True,CAN,Shooting
1988,0,0.6,1.3416407864998687,2.612461179749803,False,CAN,Shooting
1992,0,0.6,1.3416407864998687,2.612461179749803,False,CAN,Shooting
1996,0,0.6,1.3416407864998687,2.612461179749803,False,CAN,Shooting
2000,0,0.6,1.3416407864998687,2.612461179749803,False,CAN,Shooting
2004,0,0.0,0.0,0.0,False,CAN,Shooting
2008,0,0.0,0.0,0.0,False,CAN,Shooting
2012,0,0.0,0.0,0.0,False,CAN,Shooting
2016,0,0.0,0.0,0.0,False,CAN,Shooting
2020,0,0.0,0.0,0.0,False,CAN,Shooting
2024,0,0.0,0.0,0.0,False,CAN,Shooting
2020,0,,0.0,,False,CAN,Skateboarding
2024,0,0.0,0.0,0.0,False,CAN,Skateboarding
1996,0,,0.0,,False,CAN,Softball
2000,0,0.0,0.0,0.0,False,CAN,Softball
2004,0,0.0,0.0,0.0,False,CAN,Softball
2008,0,0.0,0.0,0.0,False,CAN,Softball
1908,0,,0.0,,False,CAN,Swimming
1912,6,3.0,4.242640687119285,9.363961030678928,False,CAN,Swimming
1920,3,3.0,3.0,7.5,False,CAN,Swimming
1924,0,2.25,2.8722813232690143,6.5584219849035215,False,CAN,Swimming
1928,4,2.6,2.6076809620810595,6.511521443121589,False,CAN,Swimming
1932,0,2.6,2.6076809620810595,6.511521443121589,False,CAN,Swimming
1936,0,1.4,1.949358868961793,4.3240383034426895,False,CAN,Swimming
1948,0,0.8,1.7888543819998322,3.483281572999748,False,CAN,Swimming
1952,0,0.8,1.7888543819998322,3.483281572999748,False,CAN,Swimming
1956,0,0.0,0.0,0.0,False,CAN,Swimming
1960,0,0.0,0.0,0.0,False,CAN,Swimming
1964,0,0.0,0.0,0.0,False,CAN,Swimming
1968,10,2.0,4.47213595499958,8.70820393249937,True,CAN,Swimming
1972,10,4.0,5.477225575051661,12.215838362577491,True,CAN,Swimming
1976,26,9.2,10.639548862616309,25.159323293924462,True,CAN,Swimming
1984,30,15.2,12.457929201917949,33.886893802876926,True,CAN,Swimming
1988,14,18.0,9.380831519646858,32.071247279470285,False,CAN,Swimming
1992,8,17.6,9.838699100999074,32.35804865149861,False,CAN,Swimming
1996,4,16.4,11.260550608207396,33.29082591231109,False,CAN,Swimming
2000,1,11.4,11.48041811085293,28.620627166279398,False,CAN,Swimming
2004,0,5.4,5.727128425310536,13.990692637965804,False,CAN,Swimming
2008,1,2.8,3.2710854467592148,7.7066281701388215,False,CAN,Swimming
2012,4,2.0,1.8708286933869518,4.806243040080428,False,CAN,Swimming
2016,18,4.8,7.529940238806676,16.094910358210015,True,CAN,Swimming
2020,24,9.4,10.899541274750968,25.74931191212645,True,CAN,Swimming
2024,16,12.6,9.736529155710466,27.2047937335657,False,CAN,Swimming
1984,6,,0.0,,False,CAN,Synchronized Swimming
1988,9,7.5,2.1213203435596424,10.681980515339465,False,CAN,Synchronized Swimming
1992,7,7.333333333333333,1.5275252316519465,9.624621180811253,False,CAN,Synchronized Swimming
1996,18,10.0,5.477225575051661,18.215838362577493,True,CAN,Synchronized Swimming
2000,8,9.6,4.8270073544588685,16.8405110316883,False,CAN,Synchronized Swimming
2004,0,8.4,6.4265076052238514,18.039761407835776,False,CAN,Synchronized Swimming
2008,0,6.6,7.402702209328699,17.70405331399305,False,CAN,Synchronized Swimming
2012,0,5.2,7.9498427657407165,17.124764148611074,False,CAN,Synchronized Swimming
2016,0,1.6,3.5777087639996648,6.966563145999498,False,CAN,Synchronized Swimming
1988,0,,0.0,,False,CAN,Table Tennis
1992,0,0.0,0.0,0.0,False,CAN,Table Tennis
1996,0,0.0,0.0,0.0,False,CAN,Table Tennis
2000,0,0.0,0.0,0.0,False,CAN,Table Tennis
2004,0,0.0,0.0,0.0,False,CAN,Table Tennis
2008,0,0.0,0.0,0.0,False,CAN,Table Tennis
2012,0,0.0,0.0,0.0,False,CAN,Table Tennis
2016,0,0.0,0.0,0.0,False,CAN,Table Tennis
2020,0,0.0,0.0,0.0,False,CAN,Table Tennis
2024,0,0.0,0.0,0.0,False,CAN,Table Tennis
2000,1,,0.0,,False,CAN,Taekwondo
2004,0,0.5,0.7071067811865476,1.5606601717798214,False,CAN,Taekwondo
2008,2,1.0,1.0,2.5,False,CAN,Taekwondo
2012,0,0.75,0.9574271077563381,2.186140661634507,False,CAN,Taekwondo
2016,0,0.6,0.8944271909999159,1.9416407864998737,False,CAN,Taekwondo
2020,0,0.4,0.8944271909999159,1.741640786499874,False,CAN,Taekwondo
2024,1,0.6,0.8944271909999159,1.9416407864998737,False,CAN,Taekwondo
1908,0,,0.0,,False,CAN,Tennis
1988,0,0.0,0.0,0.0,False,CAN,Tennis
1992,0,0.0,0.0,0.0,False,CAN,Tennis
1996,0,0.0,0.0,0.0,False,CAN,Tennis
2000,6,1.2,2.6832815729997477,5.2249223594996215,True,CAN,Tennis
2004,0,1.2,2.6832815729997477,5.2249223594996215,False,CAN,Tennis
2008,0,1.2,2.6832815729997477,5.2249223594996215,False,CAN,Tennis
2012,0,1.2,2.6832815729997477,5.2249223594996215,False,CAN,Tennis
2016,0,1.2,2.6832815729997477,5.2249223594996215,False,CAN,Tennis
2020,0,0.0,0.0,0.0,False,CAN,Tennis
2024,2,0.4,0.8944271909999159,1.741640786499874,True,CAN,Tennis
2020,0,,0.0,,False,CAN,Trampoline Gymnastics
2024,1,0.5,0.7071067811865476,1.5606601717798214,False,CAN,Trampoline Gymnastics
2000,2,,0.0,,False,CAN,Trampolining
2004,2,2.0,0.0,2.0,False,CAN,Trampolining
2008,4,2.6666666666666665,1.1547005383792517,4.398717474235545,False,CAN,Trampolining
2012,3,2.75,0.9574271077563382,4.186140661634507,False,CAN,Trampolining
2016,3,2.8,0.8366600265340757,4.054990039801114,False,CAN,Trampolining
2000,3,,0.0,,False,CAN,Triathlon
2004,0,1.5,2.1213203435596424,4.681980515339464,False,CAN,Triathlon
2008,2,1.6666666666666667,1.5275252316519468,3.9579545141445873,False,CAN,Triathlon
2012,0,1.25,1.5,3.5,False,CAN,Triathlon
2016,0,1.0,1.4142135623730951,3.121320343559643,False,CAN,Triathlon
2020,0,0.4,0.8944271909999159,1.741640786499874,False,CAN,Triathlon
2024,0,0.4,0.8944271909999159,1.741640786499874,False,CAN,Triathlon
1976,0,,0.0,,False,CAN,Volleyball
1984,0,0.0,0.0,0.0,False,CAN,Volleyball
1992,0,0.0,0.0,0.0,False,CAN,Volleyball
1996,0,0.0,0.0,0.0,False,CAN,Volleyball
2016,0,0.0,0.0,0.0,False,CAN,Volleyball
2020,0,0.0,0.0,0.0,False,CAN,Volleyball
2024,0,0.0,0.0,0.0,False,CAN,Volleyball
1972,0,,0.0,,False,CAN,Water Polo
1976,0,0.0,0.0,0.0,False,CAN,Water Polo
1984,0,0.0,0.0,0.0,False,CAN,Water Polo
2000,0,0.0,0.0,0.0,False,CAN,Water Polo
2004,0,0.0,0.0,0.0,False,CAN,Water Polo
2008,0,0.0,0.0,0.0,False,CAN,Water Polo
2020,0,0.0,0.0,0.0,False,CAN,Water Polo
2024,0,0.0,0.0,0.0,False,CAN,Water Polo
1948,0,,0.0,,False,CAN,Weightlifting
1952,2,1.0,1.4142135623730951,3.121320343559643,False,CAN,Weightlifting
1956,0,0.6666666666666666,1.1547005383792517,2.398717474235544,False,CAN,Weightlifting
1960,0,0.5,1.0,2.0,False,CAN,Weightlifting
1964,0,0.4,0.894427190999916,1.741640786499874,False,CAN,Weightlifting
1968,0,0.4,0.894427190999916,1.741640786499874,False,CAN,Weightlifting
1972,0,0.0,0.0,0.0,False,CAN,Weightlifting
1976,0,0.0,0.0,0.0,False,CAN,Weightlifting
1984,2,0.4,0.894427190999916,1.741640786499874,True,CAN,Weightlifting
1988,0,0.4,0.894427190999916,1.741640786499874,False,CAN,Weightlifting
1992,0,0.4,0.894427190999916,1.741640786499874,False,CAN,Weightlifting
1996,0,0.4,0.894427190999916,1.741640786499874,False,CAN,Weightlifting
2000,0,0.4,0.894427190999916,1.741640786499874,False,CAN,Weightlifting
2004,0,0.0,0.0,0.0,False,CAN,Weightlifting
2008,0,0.0,0.0,0.0,False,CAN,Weightlifting
2012,1,0.2,0.4472135954999581,0.8708203932499372,True,CAN,Weightlifting
2016,0,0.2,0.4472135954999581,0.8708203932499372,False,CAN,Weightlifting
2020,3,0.8,1.3038404810405297,2.7557607215607947,True,CAN,Weightlifting
2024,2,1.2,1.3038404810405297,3.1557607215607946,False,CAN,Weightlifting
1904,0,,0.0,,False,CAN,Wrestling
1908,1,0.5,0.7071067811865476,1.5606601717798214,False,CAN,Wrestling
1920,0,0.3333333333333333,0.5773502691896258,1.199358737117772,False,CAN,Wrestling
1924,0,0.25,0.5,1.0,False,CAN,Wrestling
1928,4,1.0,1.7320508075688772,3.598076211353316,True,CAN,Wrestling
1932,2,1.4,1.6733200530681511,3.9099800796022266,False,CAN,Wrestling
1936,1,1.4,1.6733200530681511,3.9099800796022266,False,CAN,Wrestling
1948,0,1.4,1.6733200530681511,3.9099800796022266,False,CAN,Wrestling
1952,0,1.4,1.6733200530681511,3.9099800796022266,False,CAN,Wrestling
1956,0,0.6,0.8944271909999156,1.9416407864998733,False,CAN,Wrestling
1960,0,0.2,0.44721359549995715,0.8708203932499357,False,CAN,Wrestling
1964,0,0.0,0.0,0.0,False,CAN,Wrestling
1968,0,0.0,0.0,0.0,False,CAN,Wrestling
1972,0,0.0,0.0,0.0,False,CAN,Wrestling
1976,0,0.0,0.0,0.0,False,CAN,Wrestling
1984,3,0.6,1.3416407864998736,2.6124611797498107,True,CAN,Wrestling
1988,0,0.6,1.3416407864998736,2.6124611797498107,False,CAN,Wrestling
1992,2,1.0,1.414213562373095,3.1213203435596424,False,CAN,Wrestling
1996,2,1.4,1.3416407864998736,3.4124611797498106,False,CAN,Wrestling
2000,3,2.0,1.224744871391589,3.837117307087383,False,CAN,Wrestling
